../../Dataset/VOC2007/JPEGImages/000254.jpg,158,246,230,313,car
../../Dataset/VOC2007/JPEGImages/000254.jpg,0,247,40,276,car
../../Dataset/VOC2007/JPEGImages/000254.jpg,44,244,73,273,car
../../Dataset/VOC2007/JPEGImages/000255.jpg,1,1,418,331,dog
../../Dataset/VOC2007/JPEGImages/000281.jpg,46,92,435,253,train
../../Dataset/VOC2007/JPEGImages/000284.jpg,200,77,439,255,car
../../Dataset/VOC2007/JPEGImages/000290.jpg,87,100,332,499,dog
../../Dataset/VOC2007/JPEGImages/000300.jpg,36,191,336,446,car
../../Dataset/VOC2007/JPEGImages/000301.jpg,7,294,374,486,car
../../Dataset/VOC2007/JPEGImages/000301.jpg,14,317,105,364,car
../../Dataset/VOC2007/JPEGImages/000301.jpg,0,334,25,360,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,6,192,80,232,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,73,193,139,234,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,135,195,195,235,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,207,198,258,237,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,280,198,329,238,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,359,201,418,244,car
../../Dataset/VOC2007/JPEGImages/000313.jpg,421,202,492,246,car
../../Dataset/VOC2007/JPEGImages/000324.jpg,32,103,357,245,dog
../../Dataset/VOC2007/JPEGImages/000333.jpg,0,38,366,269,train
../../Dataset/VOC2007/JPEGImages/000351.jpg,0,27,329,155,car
../../Dataset/VOC2007/JPEGImages/000361.jpg,216,187,285,233,car
../../Dataset/VOC2007/JPEGImages/000361.jpg,466,116,499,145,car
../../Dataset/VOC2007/JPEGImages/000362.jpg,162,25,286,266,dog
../../Dataset/VOC2007/JPEGImages/000384.jpg,173,26,453,291,sofa
../../Dataset/VOC2007/JPEGImages/000390.jpg,7,63,491,400,car
../../Dataset/VOC2007/JPEGImages/000398.jpg,77,0,395,416,train
../../Dataset/VOC2007/JPEGImages/000402.jpg,11,183,392,323,car
../../Dataset/VOC2007/JPEGImages/000402.jpg,420,164,466,198,car
../../Dataset/VOC2007/JPEGImages/000402.jpg,1,159,118,223,car
../../Dataset/VOC2007/JPEGImages/000415.jpg,11,104,489,278,car
../../Dataset/VOC2007/JPEGImages/000425.jpg,0,2,499,332,car
../../Dataset/VOC2007/JPEGImages/000440.jpg,36,81,458,304,car
../../Dataset/VOC2007/JPEGImages/000441.jpg,160,102,314,247,train
../../Dataset/VOC2007/JPEGImages/000465.jpg,0,133,499,315,car
../../Dataset/VOC2007/JPEGImages/000471.jpg,39,70,462,320,car
../../Dataset/VOC2007/JPEGImages/000478.jpg,179,95,453,242,dog
../../Dataset/VOC2007/JPEGImages/000488.jpg,33,101,479,314,car
../../Dataset/VOC2007/JPEGImages/000505.jpg,196,57,397,160,car
../../Dataset/VOC2007/JPEGImages/000505.jpg,244,78,404,203,car
../../Dataset/VOC2007/JPEGImages/000505.jpg,157,157,385,286,car
../../Dataset/VOC2007/JPEGImages/000511.jpg,108,142,283,224,train
../../Dataset/VOC2007/JPEGImages/000533.jpg,340,62,400,114,dog
../../Dataset/VOC2007/JPEGImages/000533.jpg,96,54,155,109,dog
../../Dataset/VOC2007/JPEGImages/000533.jpg,2,1,499,151,sofa
../../Dataset/VOC2007/JPEGImages/000548.jpg,15,176,453,318,car
../../Dataset/VOC2007/JPEGImages/000551.jpg,287,142,496,329,dog
../../Dataset/VOC2007/JPEGImages/000551.jpg,1,183,311,377,dog
../../Dataset/VOC2007/JPEGImages/000551.jpg,73,11,293,208,dog
../../Dataset/VOC2007/JPEGImages/000556.jpg,74,100,357,301,train
../../Dataset/VOC2007/JPEGImages/000580.jpg,269,144,390,218,car
../../Dataset/VOC2007/JPEGImages/000585.jpg,1,10,493,331,car
../../Dataset/VOC2007/JPEGImages/000585.jpg,0,3,172,130,car
../../Dataset/VOC2007/JPEGImages/000593.jpg,0,99,20,270,car
../../Dataset/VOC2007/JPEGImages/000593.jpg,77,73,381,257,car
../../Dataset/VOC2007/JPEGImages/000593.jpg,237,84,297,115,car
../../Dataset/VOC2007/JPEGImages/000593.jpg,269,62,499,227,car
../../Dataset/VOC2007/JPEGImages/000603.jpg,46,150,416,340,sofa
../../Dataset/VOC2007/JPEGImages/000636.jpg,78,95,391,299,train
../../Dataset/VOC2007/JPEGImages/000646.jpg,197,24,411,101,car
../../Dataset/VOC2007/JPEGImages/000646.jpg,393,44,499,235,car
../../Dataset/VOC2007/JPEGImages/000646.jpg,1,31,77,230,car
../../Dataset/VOC2007/JPEGImages/000646.jpg,57,37,448,369,car
../../Dataset/VOC2007/JPEGImages/000669.jpg,295,197,409,244,car
../../Dataset/VOC2007/JPEGImages/000669.jpg,276,203,315,230,car
../../Dataset/VOC2007/JPEGImages/000669.jpg,408,201,499,332,car
../../Dataset/VOC2007/JPEGImages/000674.jpg,0,1,247,374,train
../../Dataset/VOC2007/JPEGImages/000678.jpg,21,150,271,219,train
../../Dataset/VOC2007/JPEGImages/000679.jpg,101,116,457,279,car
../../Dataset/VOC2007/JPEGImages/000703.jpg,0,182,289,442,train
../../Dataset/VOC2007/JPEGImages/000716.jpg,95,55,314,444,dog
../../Dataset/VOC2007/JPEGImages/000721.jpg,94,138,433,272,car
../../Dataset/VOC2007/JPEGImages/000722.jpg,188,87,365,265,dog
../../Dataset/VOC2007/JPEGImages/000724.jpg,61,70,499,327,car
../../Dataset/VOC2007/JPEGImages/000732.jpg,0,269,77,388,train
../../Dataset/VOC2007/JPEGImages/000732.jpg,51,231,333,449,train
../../Dataset/VOC2007/JPEGImages/000736.jpg,2,46,499,332,car
../../Dataset/VOC2007/JPEGImages/000743.jpg,88,24,464,346,train
../../Dataset/VOC2007/JPEGImages/000743.jpg,54,306,85,321,car
../../Dataset/VOC2007/JPEGImages/000747.jpg,46,15,439,315,car
../../Dataset/VOC2007/JPEGImages/000751.jpg,78,47,411,308,dog
../../Dataset/VOC2007/JPEGImages/000757.jpg,46,24,478,332,car
../../Dataset/VOC2007/JPEGImages/000759.jpg,123,112,492,368,dog
../../Dataset/VOC2007/JPEGImages/000778.jpg,96,110,451,239,car
../../Dataset/VOC2007/JPEGImages/000785.jpg,28,39,499,316,dog
../../Dataset/VOC2007/JPEGImages/000795.jpg,0,271,499,332,train
../../Dataset/VOC2007/JPEGImages/000801.jpg,54,138,242,220,car
../../Dataset/VOC2007/JPEGImages/000801.jpg,311,120,336,131,car
../../Dataset/VOC2007/JPEGImages/000809.jpg,251,118,499,212,car
../../Dataset/VOC2007/JPEGImages/000809.jpg,117,122,148,137,car
../../Dataset/VOC2007/JPEGImages/000809.jpg,0,123,132,200,car
../../Dataset/VOC2007/JPEGImages/000809.jpg,25,123,478,268,car
../../Dataset/VOC2007/JPEGImages/000824.jpg,53,104,485,322,train
../../Dataset/VOC2007/JPEGImages/000824.jpg,0,205,95,263,train
../../Dataset/VOC2007/JPEGImages/000835.jpg,206,117,304,234,train
../../Dataset/VOC2007/JPEGImages/000835.jpg,301,90,411,245,train
../../Dataset/VOC2007/JPEGImages/000841.jpg,0,155,491,342,sofa
../../Dataset/VOC2007/JPEGImages/000844.jpg,69,68,393,290,car
../../Dataset/VOC2007/JPEGImages/000853.jpg,50,146,332,499,dog
../../Dataset/VOC2007/JPEGImages/000881.jpg,244,155,431,255,car
../../Dataset/VOC2007/JPEGImages/000881.jpg,328,116,361,132,car
../../Dataset/VOC2007/JPEGImages/000897.jpg,240,86,379,335,dog
../../Dataset/VOC2007/JPEGImages/000897.jpg,71,123,266,321,dog
../../Dataset/VOC2007/JPEGImages/000932.jpg,34,110,496,298,car
../../Dataset/VOC2007/JPEGImages/000941.jpg,13,189,499,398,sofa
../../Dataset/VOC2007/JPEGImages/000945.jpg,54,78,425,229,car
../../Dataset/VOC2007/JPEGImages/000957.jpg,96,20,296,374,dog
../../Dataset/VOC2007/JPEGImages/000957.jpg,122,236,301,374,dog
../../Dataset/VOC2007/JPEGImages/000963.jpg,0,3,380,332,dog
../../Dataset/VOC2007/JPEGImages/000970.jpg,343,127,413,213,train
../../Dataset/VOC2007/JPEGImages/000970.jpg,0,63,499,374,train
../../Dataset/VOC2007/JPEGImages/000985.jpg,0,1,499,356,car
../../Dataset/VOC2007/JPEGImages/001000.jpg,1,0,499,324,dog
../../Dataset/VOC2007/JPEGImages/001003.jpg,110,101,350,253,car
../../Dataset/VOC2007/JPEGImages/001005.jpg,37,148,267,257,car
../../Dataset/VOC2007/JPEGImages/001016.jpg,205,134,482,236,train
../../Dataset/VOC2007/JPEGImages/001022.jpg,4,138,489,294,car
../../Dataset/VOC2007/JPEGImages/001030.jpg,35,76,441,264,train
../../Dataset/VOC2007/JPEGImages/001034.jpg,195,195,451,315,car
../../Dataset/VOC2007/JPEGImages/001044.jpg,201,41,343,128,dog
../../Dataset/VOC2007/JPEGImages/001044.jpg,17,37,162,137,dog
../../Dataset/VOC2007/JPEGImages/001054.jpg,16,29,332,442,dog
../../Dataset/VOC2007/JPEGImages/001058.jpg,8,104,448,241,car
../../Dataset/VOC2007/JPEGImages/001088.jpg,1,0,417,374,dog
../../Dataset/VOC2007/JPEGImages/001090.jpg,17,158,473,286,car
../../Dataset/VOC2007/JPEGImages/001094.jpg,1,166,346,211,train
../../Dataset/VOC2007/JPEGImages/001111.jpg,385,243,425,269,car
../../Dataset/VOC2007/JPEGImages/001111.jpg,109,246,166,289,car
../../Dataset/VOC2007/JPEGImages/001111.jpg,184,255,207,268,car
../../Dataset/VOC2007/JPEGImages/001111.jpg,88,250,116,278,car
../../Dataset/VOC2007/JPEGImages/001115.jpg,103,112,499,260,train
../../Dataset/VOC2007/JPEGImages/001115.jpg,0,116,85,228,train
../../Dataset/VOC2007/JPEGImages/001117.jpg,5,205,473,374,sofa
../../Dataset/VOC2007/JPEGImages/001123.jpg,195,26,439,298,dog
../../Dataset/VOC2007/JPEGImages/001131.jpg,77,23,413,265,dog
../../Dataset/VOC2007/JPEGImages/001135.jpg,146,81,392,257,car
../../Dataset/VOC2007/JPEGImages/001146.jpg,36,31,121,271,dog
../../Dataset/VOC2007/JPEGImages/001162.jpg,195,124,488,326,sofa
../../Dataset/VOC2007/JPEGImages/001178.jpg,0,125,499,174,train
../../Dataset/VOC2007/JPEGImages/001190.jpg,87,159,410,374,dog
../../Dataset/VOC2007/JPEGImages/001195.jpg,138,50,326,320,dog
../../Dataset/VOC2007/JPEGImages/001197.jpg,32,25,495,312,sofa
../../Dataset/VOC2007/JPEGImages/001202.jpg,0,158,251,250,dog
../../Dataset/VOC2007/JPEGImages/001202.jpg,219,29,390,235,dog
../../Dataset/VOC2007/JPEGImages/001217.jpg,18,1,499,374,sofa
../../Dataset/VOC2007/JPEGImages/001217.jpg,30,141,223,329,dog
../../Dataset/VOC2007/JPEGImages/001217.jpg,236,93,499,199,dog
../../Dataset/VOC2007/JPEGImages/001217.jpg,273,258,474,374,dog
../../Dataset/VOC2007/JPEGImages/001217.jpg,200,159,499,325,dog
../../Dataset/VOC2007/JPEGImages/001232.jpg,127,33,377,315,dog
../../Dataset/VOC2007/JPEGImages/001252.jpg,60,86,428,349,car
../../Dataset/VOC2007/JPEGImages/001257.jpg,93,31,311,319,dog
../../Dataset/VOC2007/JPEGImages/001278.jpg,1,0,499,350,train
../../Dataset/VOC2007/JPEGImages/001280.jpg,62,75,479,297,car
../../Dataset/VOC2007/JPEGImages/001283.jpg,232,146,374,198,car
../../Dataset/VOC2007/JPEGImages/001291.jpg,7,14,499,364,car
../../Dataset/VOC2007/JPEGImages/001306.jpg,172,135,286,201,dog
../../Dataset/VOC2007/JPEGImages/001308.jpg,113,75,483,373,car
../../Dataset/VOC2007/JPEGImages/001308.jpg,400,56,471,105,car
../../Dataset/VOC2007/JPEGImages/001308.jpg,403,49,458,75,car
../../Dataset/VOC2007/JPEGImages/001321.jpg,0,97,455,332,car
../../Dataset/VOC2007/JPEGImages/001322.jpg,0,14,499,374,dog
../../Dataset/VOC2007/JPEGImages/001328.jpg,132,113,321,318,dog
../../Dataset/VOC2007/JPEGImages/001328.jpg,0,14,498,374,car
../../Dataset/VOC2007/JPEGImages/001331.jpg,76,36,402,310,car
../../Dataset/VOC2007/JPEGImages/001331.jpg,448,124,499,226,car
../../Dataset/VOC2007/JPEGImages/001331.jpg,379,141,451,199,car
../../Dataset/VOC2007/JPEGImages/001335.jpg,0,181,92,270,car
../../Dataset/VOC2007/JPEGImages/001339.jpg,51,10,446,336,dog
../../Dataset/VOC2007/JPEGImages/001356.jpg,25,60,499,293,car
../../Dataset/VOC2007/JPEGImages/001356.jpg,0,54,99,194,car
../../Dataset/VOC2007/JPEGImages/001359.jpg,200,52,375,264,train
../../Dataset/VOC2007/JPEGImages/001369.jpg,18,100,329,432,car
../../Dataset/VOC2007/JPEGImages/001369.jpg,25,44,281,156,car
../../Dataset/VOC2007/JPEGImages/001374.jpg,322,203,499,373,sofa
../../Dataset/VOC2007/JPEGImages/001379.jpg,32,30,474,336,car
../../Dataset/VOC2007/JPEGImages/001422.jpg,67,86,452,277,car
../../Dataset/VOC2007/JPEGImages/001449.jpg,321,80,421,202,train
../../Dataset/VOC2007/JPEGImages/001449.jpg,22,86,163,220,train
../../Dataset/VOC2007/JPEGImages/001449.jpg,196,85,287,212,train
../../Dataset/VOC2007/JPEGImages/001458.jpg,105,120,391,298,sofa
../../Dataset/VOC2007/JPEGImages/001461.jpg,141,176,411,374,sofa
../../Dataset/VOC2007/JPEGImages/001491.jpg,1,94,198,229,car
../../Dataset/VOC2007/JPEGImages/001491.jpg,92,96,432,265,car
../../Dataset/VOC2007/JPEGImages/001491.jpg,447,107,499,259,car
../../Dataset/VOC2007/JPEGImages/001507.jpg,11,0,336,273,dog
../../Dataset/VOC2007/JPEGImages/001518.jpg,22,148,134,204,sofa
../../Dataset/VOC2007/JPEGImages/001518.jpg,45,158,182,223,sofa
../../Dataset/VOC2007/JPEGImages/001518.jpg,75,166,244,254,sofa
../../Dataset/VOC2007/JPEGImages/001518.jpg,137,187,365,310,sofa
../../Dataset/VOC2007/JPEGImages/001525.jpg,157,150,319,221,car
../../Dataset/VOC2007/JPEGImages/001535.jpg,227,146,399,229,car
../../Dataset/VOC2007/JPEGImages/001550.jpg,5,58,499,339,car
../../Dataset/VOC2007/JPEGImages/001550.jpg,418,103,499,155,car
../../Dataset/VOC2007/JPEGImages/001552.jpg,0,29,469,374,car
../../Dataset/VOC2007/JPEGImages/001552.jpg,0,69,131,237,car
../../Dataset/VOC2007/JPEGImages/001560.jpg,60,95,446,349,car
../../Dataset/VOC2007/JPEGImages/001562.jpg,176,40,328,359,dog
../../Dataset/VOC2007/JPEGImages/001567.jpg,63,119,321,416,train
../../Dataset/VOC2007/JPEGImages/001578.jpg,25,95,345,292,train
../../Dataset/VOC2007/JPEGImages/001578.jpg,337,120,442,267,train
../../Dataset/VOC2007/JPEGImages/001605.jpg,204,229,236,258,car
../../Dataset/VOC2007/JPEGImages/001605.jpg,313,226,337,254,car
../../Dataset/VOC2007/JPEGImages/001605.jpg,274,233,294,246,car
../../Dataset/VOC2007/JPEGImages/001605.jpg,265,228,277,246,car
../../Dataset/VOC2007/JPEGImages/001616.jpg,48,189,134,264,car
../../Dataset/VOC2007/JPEGImages/001623.jpg,20,124,331,396,car
../../Dataset/VOC2007/JPEGImages/001623.jpg,0,180,57,259,car
../../Dataset/VOC2007/JPEGImages/001639.jpg,127,51,499,333,dog
../../Dataset/VOC2007/JPEGImages/001639.jpg,79,186,359,333,dog
../../Dataset/VOC2007/JPEGImages/001655.jpg,63,7,492,367,dog
../../Dataset/VOC2007/JPEGImages/001672.jpg,30,148,429,248,train
../../Dataset/VOC2007/JPEGImages/001700.jpg,251,138,336,191,car
../../Dataset/VOC2007/JPEGImages/001701.jpg,0,0,432,331,car
../../Dataset/VOC2007/JPEGImages/001751.jpg,156,56,497,330,dog
../../Dataset/VOC2007/JPEGImages/001753.jpg,2,229,375,318,train
../../Dataset/VOC2007/JPEGImages/001767.jpg,109,53,499,374,dog
../../Dataset/VOC2007/JPEGImages/001788.jpg,98,35,467,300,train
../../Dataset/VOC2007/JPEGImages/001803.jpg,223,201,364,258,train
../../Dataset/VOC2007/JPEGImages/001804.jpg,74,39,418,320,car
../../Dataset/VOC2007/JPEGImages/001820.jpg,92,70,434,315,car
../../Dataset/VOC2007/JPEGImages/001838.jpg,38,42,472,329,car
../../Dataset/VOC2007/JPEGImages/001846.jpg,44,142,336,331,car
../../Dataset/VOC2007/JPEGImages/001851.jpg,0,82,320,499,dog
../../Dataset/VOC2007/JPEGImages/001851.jpg,40,67,91,107,car
../../Dataset/VOC2007/JPEGImages/001851.jpg,17,67,35,85,car
../../Dataset/VOC2007/JPEGImages/001863.jpg,167,78,418,283,car
../../Dataset/VOC2007/JPEGImages/001873.jpg,202,86,435,229,car
../../Dataset/VOC2007/JPEGImages/001876.jpg,288,88,499,257,train
../../Dataset/VOC2007/JPEGImages/001879.jpg,37,269,274,445,sofa
../../Dataset/VOC2007/JPEGImages/001908.jpg,131,43,341,238,car
../../Dataset/VOC2007/JPEGImages/001913.jpg,135,88,440,213,car
../../Dataset/VOC2007/JPEGImages/001919.jpg,202,84,349,211,car
../../Dataset/VOC2007/JPEGImages/001924.jpg,89,108,443,263,car
../../Dataset/VOC2007/JPEGImages/001924.jpg,395,96,499,258,car
../../Dataset/VOC2007/JPEGImages/001951.jpg,4,26,485,298,car
../../Dataset/VOC2007/JPEGImages/001956.jpg,179,110,487,283,car
../../Dataset/VOC2007/JPEGImages/001965.jpg,0,38,192,264,car
../../Dataset/VOC2007/JPEGImages/001965.jpg,8,16,481,408,car
../../Dataset/VOC2007/JPEGImages/001984.jpg,14,0,287,372,dog
../../Dataset/VOC2007/JPEGImages/001984.jpg,225,104,386,318,dog
../../Dataset/VOC2007/JPEGImages/001984.jpg,351,106,499,371,dog
../../Dataset/VOC2007/JPEGImages/001991.jpg,3,96,368,298,car
../../Dataset/VOC2007/JPEGImages/001991.jpg,314,75,499,201,car
../../Dataset/VOC2007/JPEGImages/002009.jpg,91,81,499,328,train
../../Dataset/VOC2007/JPEGImages/002013.jpg,247,124,499,332,sofa
../../Dataset/VOC2007/JPEGImages/002032.jpg,2,1,499,346,train
../../Dataset/VOC2007/JPEGImages/002053.jpg,13,104,154,233,train
../../Dataset/VOC2007/JPEGImages/002057.jpg,1,0,499,319,car
../../Dataset/VOC2007/JPEGImages/002066.jpg,0,283,144,322,train
../../Dataset/VOC2007/JPEGImages/002076.jpg,7,82,302,251,dog
../../Dataset/VOC2007/JPEGImages/002080.jpg,0,49,499,303,train
../../Dataset/VOC2007/JPEGImages/002118.jpg,0,287,188,333,car
../../Dataset/VOC2007/JPEGImages/002118.jpg,0,159,388,333,car
../../Dataset/VOC2007/JPEGImages/002118.jpg,0,143,457,310,car
../../Dataset/VOC2007/JPEGImages/002118.jpg,8,108,417,233,car
../../Dataset/VOC2007/JPEGImages/002118.jpg,0,104,460,236,car
../../Dataset/VOC2007/JPEGImages/002118.jpg,214,108,486,210,car
../../Dataset/VOC2007/JPEGImages/002118.jpg,23,87,101,112,car
../../Dataset/VOC2007/JPEGImages/002122.jpg,2,25,297,207,sofa
../../Dataset/VOC2007/JPEGImages/002127.jpg,1,0,469,367,sofa
../../Dataset/VOC2007/JPEGImages/002131.jpg,140,1,336,223,dog
../../Dataset/VOC2007/JPEGImages/002138.jpg,1,27,332,317,dog
../../Dataset/VOC2007/JPEGImages/002143.jpg,95,35,452,265,car
../../Dataset/VOC2007/JPEGImages/002148.jpg,2,95,490,313,train
../../Dataset/VOC2007/JPEGImages/002150.jpg,4,61,499,326,train
../../Dataset/VOC2007/JPEGImages/002154.jpg,0,165,60,332,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,0,90,183,216,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,145,86,217,117,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,0,93,44,130,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,246,84,319,108,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,406,94,460,145,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,326,95,432,173,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,38,93,361,293,car
../../Dataset/VOC2007/JPEGImages/002154.jpg,438,93,481,131,car
../../Dataset/VOC2007/JPEGImages/002160.jpg,0,104,263,251,dog
../../Dataset/VOC2007/JPEGImages/002160.jpg,183,129,499,305,dog
../../Dataset/VOC2007/JPEGImages/002200.jpg,25,26,411,344,dog
../../Dataset/VOC2007/JPEGImages/002206.jpg,50,134,372,247,train
../../Dataset/VOC2007/JPEGImages/002210.jpg,1,91,367,374,car
../../Dataset/VOC2007/JPEGImages/002210.jpg,253,252,499,374,car
../../Dataset/VOC2007/JPEGImages/002232.jpg,395,236,492,281,car
../../Dataset/VOC2007/JPEGImages/002232.jpg,359,219,390,236,car
../../Dataset/VOC2007/JPEGImages/002232.jpg,456,231,491,250,car
../../Dataset/VOC2007/JPEGImages/002236.jpg,30,29,384,301,train
../../Dataset/VOC2007/JPEGImages/002243.jpg,46,44,470,372,dog
../../Dataset/VOC2007/JPEGImages/002271.jpg,126,95,364,202,car
../../Dataset/VOC2007/JPEGImages/002286.jpg,14,28,326,323,dog
../../Dataset/VOC2007/JPEGImages/002286.jpg,225,120,499,323,dog
../../Dataset/VOC2007/JPEGImages/002289.jpg,213,135,329,195,train
../../Dataset/VOC2007/JPEGImages/002319.jpg,72,164,374,412,car
../../Dataset/VOC2007/JPEGImages/002319.jpg,21,88,302,267,car
../../Dataset/VOC2007/JPEGImages/002327.jpg,1,80,295,499,dog
../../Dataset/VOC2007/JPEGImages/002346.jpg,94,77,397,281,car
../../Dataset/VOC2007/JPEGImages/002349.jpg,158,163,297,241,car
../../Dataset/VOC2007/JPEGImages/002351.jpg,0,120,398,286,train
../../Dataset/VOC2007/JPEGImages/002351.jpg,400,153,499,268,train
../../Dataset/VOC2007/JPEGImages/002358.jpg,222,207,287,226,car
../../Dataset/VOC2007/JPEGImages/002386.jpg,25,81,499,264,train
../../Dataset/VOC2007/JPEGImages/002396.jpg,140,85,462,361,dog
../../Dataset/VOC2007/JPEGImages/002406.jpg,220,166,448,237,car
../../Dataset/VOC2007/JPEGImages/002408.jpg,69,47,492,331,dog
../../Dataset/VOC2007/JPEGImages/002408.jpg,3,0,306,123,sofa
../../Dataset/VOC2007/JPEGImages/002418.jpg,0,148,259,208,train
../../Dataset/VOC2007/JPEGImages/002418.jpg,393,207,433,219,car
../../Dataset/VOC2007/JPEGImages/002424.jpg,400,221,489,284,car
../../Dataset/VOC2007/JPEGImages/002447.jpg,109,58,499,263,dog
../../Dataset/VOC2007/JPEGImages/002457.jpg,265,159,499,277,train
../../Dataset/VOC2007/JPEGImages/002464.jpg,295,155,330,226,dog
../../Dataset/VOC2007/JPEGImages/002464.jpg,291,109,365,198,dog
../../Dataset/VOC2007/JPEGImages/002484.jpg,81,252,113,275,car
../../Dataset/VOC2007/JPEGImages/002484.jpg,115,251,138,275,car
../../Dataset/VOC2007/JPEGImages/002484.jpg,139,248,174,276,car
../../Dataset/VOC2007/JPEGImages/002484.jpg,198,251,262,291,car
../../Dataset/VOC2007/JPEGImages/002484.jpg,247,252,278,280,car
../../Dataset/VOC2007/JPEGImages/002484.jpg,293,252,374,291,car
../../Dataset/VOC2007/JPEGImages/002485.jpg,298,166,499,373,dog
../../Dataset/VOC2007/JPEGImages/002485.jpg,8,29,239,373,dog
../../Dataset/VOC2007/JPEGImages/002487.jpg,103,63,241,332,train
../../Dataset/VOC2007/JPEGImages/002487.jpg,218,44,442,363,train
../../Dataset/VOC2007/JPEGImages/002517.jpg,79,74,429,314,car
../../Dataset/VOC2007/JPEGImages/002521.jpg,10,58,495,254,train
../../Dataset/VOC2007/JPEGImages/002526.jpg,84,103,387,235,car
